"childID" "child" "house" "street" "district" "town" "response" "gender"
"765" 2 4 "door4" 10 "F" "Leeds" 102.497334956314 "male"
"766" 3 4 "door4" 10 "F" "Leeds" 101.277428672736 "female"
"767" 4 4 "door4" 10 "F" "Leeds" 107.569968355941 "female"
"768" 1 7 "door1" 1 "A" "Coventry" 120.510698257429 "female"
"769" 2 7 "door1" 1 "A" "Coventry" 115.965126840525 "male"
"770" 3 7 "door1" 1 "A" "Coventry" 106.042536921324 "female"
"771" 4 7 "door1" 1 "A" "Coventry" 120.085720259742 "female"
"772" 5 7 "door1" 1 "A" "Coventry" 113.305316808584 "female"
"773" 6 7 "door1" 1 "A" "Coventry" 110.34071262042 "female"
"774" 7 7 "door1" 1 "A" "Coventry" 131.168761710244 "female"
"775" 1 4 "door2" 1 "A" "Coventry" 116.028001007262 "female"
"776" 2 4 "door2" 1 "A" "Coventry" 108.264506444899 "male"
"777" 3 4 "door2" 1 "A" "Coventry" 115.128053148056 "female"
"778" 4 4 "door2" 1 "A" "Coventry" 114.796101433184 "female"
"779" 1 3 "door3" 1 "A" "Coventry" 122.298056608715 "male"
"780" 2 3 "door3" 1 "A" "Coventry" 109.203941293991 "female"
"781" 3 3 "door3" 1 "A" "Coventry" 108.800906346591 "male"
"782" 1 1 "door4" 1 "A" "Coventry" 122.927081166694 "female"
"783" 1 2 "door1" 2 "A" "Coventry" 129.085740720816 "male"
"784" 2 2 "door1" 2 "A" "Coventry" 120.818810842832 "male"
"785" 1 4 "door2" 2 "A" "Coventry" 116.552172171645 "male"
"786" 2 4 "door2" 2 "A" "Coventry" 111.857017425174 "male"
"787" 3 4 "door2" 2 "A" "Coventry" 116.557342453306 "male"
"788" 4 4 "door2" 2 "A" "Coventry" 112.902985274854 "male"
"789" 1 2 "door3" 2 "A" "Coventry" 120.133930544003 "male"
"790" 2 2 "door3" 2 "A" "Coventry" 111.030835533531 "female"
"791" 1 3 "door4" 2 "A" "Coventry" 118.679180628456 "female"
"792" 2 3 "door4" 2 "A" "Coventry" 117.435411201581 "female"
"793" 3 3 "door4" 2 "A" "Coventry" 111.288682647178 "female"
"794" 1 2 "door1" 3 "A" "Coventry" 116.528158251114 "female"
"795" 2 2 "door1" 3 "A" "Coventry" 116.136527840753 "male"
"796" 1 3 "door2" 3 "A" "Coventry" 127.766246318149 "male"
"797" 2 3 "door2" 3 "A" "Coventry" 113.118347241731 "male"
"798" 3 3 "door2" 3 "A" "Coventry" 118.135819710616 "male"
"799" 1 3 "door3" 3 "A" "Coventry" 122.200553650262 "female"
"800" 2 3 "door3" 3 "A" "Coventry" 111.719563449185 "male"
"801" 3 3 "door3" 3 "A" "Coventry" 115.130668124996 "male"
"802" 1 3 "door4" 3 "A" "Coventry" 125.70436345104 "male"
"803" 2 3 "door4" 3 "A" "Coventry" 117.181971245355 "male"
"804" 3 3 "door4" 3 "A" "Coventry" 117.398112105162 "male"
"805" 1 2 "door1" 4 "A" "Coventry" 117.65358791496 "female"
"806" 2 2 "door1" 4 "A" "Coventry" 118.773327341428 "female"
"807" 1 2 "door2" 4 "A" "Coventry" 120.209560834363 "female"
"808" 2 2 "door2" 4 "A" "Coventry" 120.248435200322 "male"
"809" 1 4 "door3" 4 "A" "Coventry" 123.869156243223 "female"
"810" 2 4 "door3" 4 "A" "Coventry" 123.878666769159 "male"
"811" 3 4 "door3" 4 "A" "Coventry" 122.0381834444 "female"
"812" 4 4 "door3" 4 "A" "Coventry" 124.317190597134 "female"
"813" 1 4 "door4" 4 "A" "Coventry" 125.409215867237 "female"
"814" 2 4 "door4" 4 "A" "Coventry" 119.718033622532 "male"
"815" 3 4 "door4" 4 "A" "Coventry" 130.772682606897 "male"
"816" 4 4 "door4" 4 "A" "Coventry" 121.006245715491 "male"
"817" 1 3 "door1" 5 "A" "Coventry" 118.235068619877 "female"
"818" 2 3 "door1" 5 "A" "Coventry" 121.644416158898 "female"
"819" 3 3 "door1" 5 "A" "Coventry" 124.033949237224 "female"
"820" 1 1 "door2" 5 "A" "Coventry" 123.151020869874 "female"
"821" 1 4 "door3" 5 "A" "Coventry" 123.025311271033 "male"
"822" 2 4 "door3" 5 "A" "Coventry" 125.377797283429 "female"
"823" 3 4 "door3" 5 "A" "Coventry" 128.887230680137 "female"
"824" 4 4 "door3" 5 "A" "Coventry" 122.988472279188 "female"
"825" 1 3 "door4" 5 "A" "Coventry" 123.781199085053 "female"
"826" 2 3 "door4" 5 "A" "Coventry" 117.688586050035 "male"
"827" 3 3 "door4" 5 "A" "Coventry" 123.255079924595 "female"
"828" 1 2 "door1" 6 "A" "Coventry" 114.127202334327 "male"
"829" 2 2 "door1" 6 "A" "Coventry" 115.739864365685 "male"
"830" 1 4 "door2" 6 "A" "Coventry" 119.748632182241 "female"
"831" 2 4 "door2" 6 "A" "Coventry" 98.729301763055 "male"
"832" 3 4 "door2" 6 "A" "Coventry" 117.52723567043 "male"
"833" 4 4 "door2" 6 "A" "Coventry" 108.775101057858 "male"
"834" 1 1 "door3" 6 "A" "Coventry" 134.655743173109 "male"
"835" 1 3 "door4" 6 "A" "Coventry" 119.748102631905 "male"
"836" 2 3 "door4" 6 "A" "Coventry" 109.173872832535 "female"
"837" 3 3 "door4" 6 "A" "Coventry" 116.43523292509 "female"
"838" 1 4 "door1" 7 "A" "Coventry" 110.509685678084 "female"
"839" 2 4 "door1" 7 "A" "Coventry" 120.469394862247 "male"
"840" 3 4 "door1" 7 "A" "Coventry" 115.616230694945 "female"
"841" 4 4 "door1" 7 "A" "Coventry" 126.836103941213 "male"
"842" 1 2 "door2" 7 "A" "Coventry" 114.970200685751 "male"
"843" 2 2 "door2" 7 "A" "Coventry" 108.573638323003 "male"
"844" 1 5 "door3" 7 "A" "Coventry" 118.386635596138 "male"
"845" 2 5 "door3" 7 "A" "Coventry" 113.251458270253 "male"
"846" 3 5 "door3" 7 "A" "Coventry" 112.134125499645 "male"
"847" 4 5 "door3" 7 "A" "Coventry" 107.645391066071 "male"
"848" 5 5 "door3" 7 "A" "Coventry" 117.402716529751 "male"
"849" 1 2 "door4" 7 "A" "Coventry" 138.324745065776 "male"
"850" 2 2 "door4" 7 "A" "Coventry" 116.377456194942 "female"
"851" 1 5 "door1" 8 "A" "Coventry" 109.576255917991 "male"
"852" 2 5 "door1" 8 "A" "Coventry" 107.111503868857 "male"
"853" 3 5 "door1" 8 "A" "Coventry" 117.059474945065 "female"
"854" 4 5 "door1" 8 "A" "Coventry" 120.649203238075 "male"
"855" 5 5 "door1" 8 "A" "Coventry" 111.271755715175 "female"
"856" 1 2 "door2" 8 "A" "Coventry" 111.602410486007 "male"
"857" 2 2 "door2" 8 "A" "Coventry" 103.313985428978 "male"
"858" 1 5 "door3" 8 "A" "Coventry" 119.957900028298 "male"
"859" 2 5 "door3" 8 "A" "Coventry" 120.87494412651 "male"
"860" 3 5 "door3" 8 "A" "Coventry" 128.180065483854 "male"
"861" 4 5 "door3" 8 "A" "Coventry" 115.789883843697 "male"
"862" 5 5 "door3" 8 "A" "Coventry" 123.70733775964 "male"
"863" 1 1 "door4" 8 "A" "Coventry" 115.669427401457 "female"
"864" 1 3 "door1" 9 "A" "Coventry" 110.965905846204 "female"
"865" 2 3 "door1" 9 "A" "Coventry" 113.556187002409 "male"
"866" 3 3 "door1" 9 "A" "Coventry" 108.65925889508 "female"
"867" 1 3 "door2" 9 "A" "Coventry" 123.414256235816 "female"
"868" 2 3 "door2" 9 "A" "Coventry" 131.098396168426 "male"
"869" 3 3 "door2" 9 "A" "Coventry" 124.733825903802 "male"
"870" 1 3 "door3" 9 "A" "Coventry" 123.97957682882 "female"
"871" 2 3 "door3" 9 "A" "Coventry" 115.237890751919 "female"
"872" 3 3 "door3" 9 "A" "Coventry" 111.551566892901 "female"
"873" 1 4 "door4" 9 "A" "Coventry" 123.01903134418 "male"
"874" 2 4 "door4" 9 "A" "Coventry" 116.498559565122 "male"
"875" 3 4 "door4" 9 "A" "Coventry" 118.250206501897 "female"
"876" 4 4 "door4" 9 "A" "Coventry" 118.206980909225 "female"
"877" 1 6 "door1" 10 "A" "Coventry" 130.343432325798 "male"
"878" 2 6 "door1" 10 "A" "Coventry" 121.038135808627 "male"
"879" 3 6 "door1" 10 "A" "Coventry" 107.055033859283 "female"
"880" 4 6 "door1" 10 "A" "Coventry" 129.995686764891 "female"
"881" 5 6 "door1" 10 "A" "Coventry" 122.438178288416 "female"
"882" 6 6 "door1" 10 "A" "Coventry" 133.296681622948 "male"
"883" 1 2 "door2" 10 "A" "Coventry" 113.352699743473 "female"
"884" 2 2 "door2" 10 "A" "Coventry" 118.416453262344 "female"
"885" 1 5 "door3" 10 "A" "Coventry" 113.70334226481 "male"
"886" 2 5 "door3" 10 "A" "Coventry" 111.646629727662 "male"
"887" 3 5 "door3" 10 "A" "Coventry" 112.736909571851 "female"
"888" 4 5 "door3" 10 "A" "Coventry" 125.835556500941 "female"
"889" 5 5 "door3" 10 "A" "Coventry" 117.090395544884 "female"
"890" 1 2 "door4" 10 "A" "Coventry" 117.097771979953 "female"
"891" 2 2 "door4" 10 "A" "Coventry" 131.129070505309 "female"
"892" 1 4 "door1" 1 "B" "Coventry" 122.210666265831 "female"
"893" 2 4 "door1" 1 "B" "Coventry" 105.79861456235 "female"
"894" 3 4 "door1" 1 "B" "Coventry" 116.218012452614 "male"
"895" 4 4 "door1" 1 "B" "Coventry" 106.626346813215 "female"
"896" 1 5 "door2" 1 "B" "Coventry" 107.970974557987 "female"
"897" 2 5 "door2" 1 "B" "Coventry" 104.81002877538 "male"
"898" 3 5 "door2" 1 "B" "Coventry" 107.865436683868 "female"
"899" 4 5 "door2" 1 "B" "Coventry" 110.400050085932 "female"
"900" 5 5 "door2" 1 "B" "Coventry" 114.358319966801 "female"
"901" 1 1 "door3" 1 "B" "Coventry" 115.327715938657 "female"
"902" 1 3 "door4" 1 "B" "Coventry" 106.642953935362 "male"
"903" 2 3 "door4" 1 "B" "Coventry" 116.46813837591 "male"
"904" 3 3 "door4" 1 "B" "Coventry" 115.247065395155 "male"
"905" 1 4 "door1" 2 "B" "Coventry" 120.146556883296 "female"
"906" 2 4 "door1" 2 "B" "Coventry" 105.564543922382 "female"
"907" 3 4 "door1" 2 "B" "Coventry" 111.351927580253 "male"
"908" 4 4 "door1" 2 "B" "Coventry" 106.897329874346 "male"
"909" 1 3 "door2" 2 "B" "Coventry" 121.237422623005 "male"
"910" 2 3 "door2" 2 "B" "Coventry" 107.542245845265 "female"
"911" 3 3 "door2" 2 "B" "Coventry" 113.126515304252 "female"
"912" 1 2 "door3" 2 "B" "Coventry" 105.351205757293 "male"
"913" 2 2 "door3" 2 "B" "Coventry" 118.402681579986 "male"
"914" 1 4 "door4" 2 "B" "Coventry" 115.676441234337 "female"
"915" 2 4 "door4" 2 "B" "Coventry" 113.99743074241 "male"
"916" 3 4 "door4" 2 "B" "Coventry" 105.064968125852 "male"
"917" 4 4 "door4" 2 "B" "Coventry" 115.650423541576 "female"
"918" 1 3 "door1" 3 "B" "Coventry" 110.708677772892 "female"
"919" 2 3 "door1" 3 "B" "Coventry" 118.568691647464 "male"
"920" 3 3 "door1" 3 "B" "Coventry" 105.202307304262 "male"
"921" 1 3 "door2" 3 "B" "Coventry" 103.062371832499 "male"
"922" 2 3 "door2" 3 "B" "Coventry" 111.50181021347 "male"
"923" 3 3 "door2" 3 "B" "Coventry" 109.30229794456 "female"
"924" 1 1 "door3" 3 "B" "Coventry" 121.333374521688 "female"
"925" 1 2 "door4" 3 "B" "Coventry" 114.644646285436 "female"
"926" 2 2 "door4" 3 "B" "Coventry" 106.234866719453 "male"
"927" 1 2 "door1" 4 "B" "Coventry" 116.52804108708 "male"
"928" 2 2 "door1" 4 "B" "Coventry" 109.327012395702 "female"
"929" 1 2 "door2" 4 "B" "Coventry" 119.417574525228 "female"
"930" 2 2 "door2" 4 "B" "Coventry" 118.139449697804 "female"
"931" 1 6 "door3" 4 "B" "Coventry" 106.392560741727 "male"
"932" 2 6 "door3" 4 "B" "Coventry" 103.677830956879 "male"
"933" 3 6 "door3" 4 "B" "Coventry" 114.327985892564 "female"
"934" 4 6 "door3" 4 "B" "Coventry" 120.598377835064 "female"
"935" 5 6 "door3" 4 "B" "Coventry" 127.47129907974 "male"
"936" 6 6 "door3" 4 "B" "Coventry" 105.240466339801 "male"
"937" 1 1 "door4" 4 "B" "Coventry" 108.428139713052 "female"
"938" 1 4 "door1" 5 "B" "Coventry" 107.389632772066 "female"
"939" 2 4 "door1" 5 "B" "Coventry" 104.625910478329 "female"
"940" 3 4 "door1" 5 "B" "Coventry" 111.010557202336 "male"
"941" 4 4 "door1" 5 "B" "Coventry" 105.681761903278 "female"
"942" 1 2 "door2" 5 "B" "Coventry" 111.363315406817 "male"
"943" 2 2 "door2" 5 "B" "Coventry" 112.79954029652 "male"
"944" 1 4 "door3" 5 "B" "Coventry" 109.00392548197 "male"
"945" 2 4 "door3" 5 "B" "Coventry" 109.541046672124 "female"
"946" 3 4 "door3" 5 "B" "Coventry" 112.688502686941 "female"
"947" 4 4 "door3" 5 "B" "Coventry" 113.123477328753 "female"
"948" 1 1 "door4" 5 "B" "Coventry" 109.392191851138 "female"
"949" 1 2 "door1" 6 "B" "Coventry" 120.012599373774 "female"
"950" 2 2 "door1" 6 "B" "Coventry" 118.028548294523 "male"
"951" 1 2 "door2" 6 "B" "Coventry" 124.425608126762 "male"
"952" 2 2 "door2" 6 "B" "Coventry" 105.532626403986 "male"
"953" 1 2 "door3" 6 "B" "Coventry" 109.71605466097 "female"
"954" 2 2 "door3" 6 "B" "Coventry" 102.614793300425 "male"
"955" 1 4 "door4" 6 "B" "Coventry" 105.113630056928 "female"
"956" 2 4 "door4" 6 "B" "Coventry" 112.505183363726 "male"
"957" 3 4 "door4" 6 "B" "Coventry" 110.148520968919 "female"
"958" 4 4 "door4" 6 "B" "Coventry" 113.411879376274 "male"
"959" 1 3 "door1" 7 "B" "Coventry" 99.9850630694865 "female"
"960" 2 3 "door1" 7 "B" "Coventry" 103.052986340371 "male"
"961" 3 3 "door1" 7 "B" "Coventry" 113.470184517798 "male"
"962" 1 2 "door2" 7 "B" "Coventry" 98.9640294063186 "male"
"963" 2 2 "door2" 7 "B" "Coventry" 103.643083860858 "female"
"964" 1 4 "door3" 7 "B" "Coventry" 105.243809858153 "male"
"965" 2 4 "door3" 7 "B" "Coventry" 109.565460400982 "male"
"966" 3 4 "door3" 7 "B" "Coventry" 96.9794699907994 "male"
"967" 4 4 "door3" 7 "B" "Coventry" 112.565955598558 "male"
"968" 1 4 "door4" 7 "B" "Coventry" 103.161132562041 "male"
"969" 2 4 "door4" 7 "B" "Coventry" 98.9728977784455 "male"
"970" 3 4 "door4" 7 "B" "Coventry" 101.421410044389 "female"
"971" 4 4 "door4" 7 "B" "Coventry" 103.199246491948 "female"
"972" 1 2 "door1" 8 "B" "Coventry" 105.280572507711 "male"
"973" 2 2 "door1" 8 "B" "Coventry" 114.993163904891 "male"
"974" 1 1 "door2" 8 "B" "Coventry" 110.598924418479 "female"
"975" 1 2 "door3" 8 "B" "Coventry" 108.495399702987 "male"
"976" 2 2 "door3" 8 "B" "Coventry" 119.831703301825 "female"
"977" 1 4 "door4" 8 "B" "Coventry" 110.501343568126 "male"
"978" 2 4 "door4" 8 "B" "Coventry" 112.974337190761 "male"
"979" 3 4 "door4" 8 "B" "Coventry" 111.912548575083 "female"
"980" 4 4 "door4" 8 "B" "Coventry" 109.247558554579 "male"
"981" 1 3 "door1" 9 "B" "Coventry" 114.432059057765 "female"
"982" 2 3 "door1" 9 "B" "Coventry" 95.6776656187765 "male"
"983" 3 3 "door1" 9 "B" "Coventry" 106.004128372945 "female"
"984" 1 2 "door2" 9 "B" "Coventry" 107.467741660075 "female"
"985" 2 2 "door2" 9 "B" "Coventry" 102.626992744596 "female"
"986" 1 3 "door3" 9 "B" "Coventry" 100.847141367985 "female"
"987" 2 3 "door3" 9 "B" "Coventry" 110.81374362592 "male"
"988" 3 3 "door3" 9 "B" "Coventry" 100.923318613995 "male"
"989" 1 6 "door4" 9 "B" "Coventry" 108.762649720655 "female"
"990" 2 6 "door4" 9 "B" "Coventry" 105.305395965125 "male"
"991" 3 6 "door4" 9 "B" "Coventry" 106.514738348232 "male"
"992" 4 6 "door4" 9 "B" "Coventry" 108.319669421803 "male"
"993" 5 6 "door4" 9 "B" "Coventry" 110.459645304492 "female"
"994" 6 6 "door4" 9 "B" "Coventry" 107.232994365694 "female"
"995" 1 3 "door1" 10 "B" "Coventry" 113.889569069496 "male"
"996" 2 3 "door1" 10 "B" "Coventry" 108.684446535363 "male"
"997" 3 3 "door1" 10 "B" "Coventry" 120.008464232186 "male"
"998" 1 2 "door2" 10 "B" "Coventry" 123.811064527812 "male"
"999" 2 2 "door2" 10 "B" "Coventry" 111.50379149078 "female"
"1000" 1 2 "door3" 10 "B" "Coventry" 109.154435447999 "female"
"1001" 2 2 "door3" 10 "B" "Coventry" 118.481819112466 "male"
"1002" 1 6 "door4" 10 "B" "Coventry" 108.252577813081 "male"
"1003" 2 6 "door4" 10 "B" "Coventry" 111.344349501285 "female"
"1004" 3 6 "door4" 10 "B" "Coventry" 103.27515397729 "female"
"1005" 4 6 "door4" 10 "B" "Coventry" 106.00401944453 "male"
"1006" 5 6 "door4" 10 "B" "Coventry" 113.042549844537 "male"
"1007" 6 6 "door4" 10 "B" "Coventry" 107.439049384072 "female"
"1008" 1 4 "door1" 1 "C" "Coventry" 117.56930564542 "female"
"1009" 2 4 "door1" 1 "C" "Coventry" 106.168568418614 "female"
"1010" 3 4 "door1" 1 "C" "Coventry" 96.7434126965848 "female"
"1011" 4 4 "door1" 1 "C" "Coventry" 121.023119208939 "male"
"1012" 1 3 "door2" 1 "C" "Coventry" 111.495364210596 "female"
"1013" 2 3 "door2" 1 "C" "Coventry" 112.006818368311 "male"
"1014" 3 3 "door2" 1 "C" "Coventry" 94.2540770554264 "male"
"1015" 1 4 "door3" 1 "C" "Coventry" 104.471052687505 "female"
"1016" 2 4 "door3" 1 "C" "Coventry" 112.381460240589 "male"
"1017" 3 4 "door3" 1 "C" "Coventry" 98.6621569655053 "male"
"1018" 4 4 "door3" 1 "C" "Coventry" 111.593444992241 "male"
"1019" 1 3 "door4" 1 "C" "Coventry" 98.7163999651881 "male"
"1020" 2 3 "door4" 1 "C" "Coventry" 104.130946154521 "female"
"1021" 3 3 "door4" 1 "C" "Coventry" 102.768212204133 "male"
"1022" 1 6 "door1" 2 "C" "Coventry" 114.172342063856 "male"
"1023" 2 6 "door1" 2 "C" "Coventry" 113.833539075908 "male"
"1024" 3 6 "door1" 2 "C" "Coventry" 117.729028358155 "male"
"1025" 4 6 "door1" 2 "C" "Coventry" 118.944620014461 "female"
"1026" 5 6 "door1" 2 "C" "Coventry" 111.830683974011 "female"
"1027" 6 6 "door1" 2 "C" "Coventry" 105.352107405522 "female"
"1028" 1 1 "door2" 2 "C" "Coventry" 119.461635934533 "female"
"1029" 1 2 "door3" 2 "C" "Coventry" 124.634810760143 "female"
"1030" 2 2 "door3" 2 "C" "Coventry" 118.654453774324 "male"
"1031" 1 2 "door4" 2 "C" "Coventry" 122.29439539898 "male"
"1032" 2 2 "door4" 2 "C" "Coventry" 117.308919917239 "male"
"1033" 1 3 "door1" 3 "C" "Coventry" 124.584757845816 "male"
"1034" 2 3 "door1" 3 "C" "Coventry" 113.383814659725 "female"
"1035" 3 3 "door1" 3 "C" "Coventry" 128.911171896147 "female"
"1036" 1 1 "door2" 3 "C" "Coventry" 122.079250498457 "male"
"1037" 1 5 "door3" 3 "C" "Coventry" 118.902800389857 "female"
"1038" 2 5 "door3" 3 "C" "Coventry" 133.367629813892 "female"
"1039" 3 5 "door3" 3 "C" "Coventry" 110.665574699604 "male"
"1040" 4 5 "door3" 3 "C" "Coventry" 117.531108305461 "female"
"1041" 5 5 "door3" 3 "C" "Coventry" 114.042363606205 "male"
"1042" 1 2 "door4" 3 "C" "Coventry" 130.560093787887 "female"
"1043" 2 2 "door4" 3 "C" "Coventry" 113.724412091205 "female"
"1044" 1 4 "door1" 4 "C" "Coventry" 124.22949773021 "male"
"1045" 2 4 "door1" 4 "C" "Coventry" 121.99984309459 "male"
"1046" 3 4 "door1" 4 "C" "Coventry" 110.379740397966 "male"
"1047" 4 4 "door1" 4 "C" "Coventry" 129.180427848984 "female"
"1048" 1 2 "door2" 4 "C" "Coventry" 113.854214769081 "male"
"1049" 2 2 "door2" 4 "C" "Coventry" 137.878498943791 "male"
"1050" 1 2 "door3" 4 "C" "Coventry" 114.624436953178 "male"
"1051" 2 2 "door3" 4 "C" "Coventry" 123.122481591542 "male"
"1052" 1 2 "door4" 4 "C" "Coventry" 116.987752642023 "male"
"1053" 2 2 "door4" 4 "C" "Coventry" 119.331104070931 "male"
"1054" 1 2 "door1" 5 "C" "Coventry" 117.825374004169 "male"
"1055" 2 2 "door1" 5 "C" "Coventry" 104.251657742265 "female"
"1056" 1 5 "door2" 5 "C" "Coventry" 109.435841464417 "female"
"1057" 2 5 "door2" 5 "C" "Coventry" 122.806125172051 "female"
"1058" 3 5 "door2" 5 "C" "Coventry" 98.9974385483184 "male"
"1059" 4 5 "door2" 5 "C" "Coventry" 107.717385263553 "female"
"1060" 5 5 "door2" 5 "C" "Coventry" 121.911971197931 "female"
"1061" 1 2 "door3" 5 "C" "Coventry" 118.928570521156 "male"
"1062" 2 2 "door3" 5 "C" "Coventry" 108.941550407037 "male"
"1063" 1 2 "door4" 5 "C" "Coventry" 110.244021306486 "male"
"1064" 2 2 "door4" 5 "C" "Coventry" 114.125584188778 "female"
"1065" 1 1 "door1" 6 "C" "Coventry" 107.796757028559 "female"
"1066" 1 3 "door2" 6 "C" "Coventry" 105.103713415805 "male"
"1067" 2 3 "door2" 6 "C" "Coventry" 116.762489600356 "male"
"1068" 3 3 "door2" 6 "C" "Coventry" 108.303975283646 "female"
"1069" 1 2 "door3" 6 "C" "Coventry" 107.167313447106 "male"
"1070" 2 2 "door3" 6 "C" "Coventry" 91.6438331876642 "male"
"1071" 1 3 "door4" 6 "C" "Coventry" 106.571168498672 "female"
"1072" 2 3 "door4" 6 "C" "Coventry" 101.762444536333 "male"
"1073" 3 3 "door4" 6 "C" "Coventry" 95.1291159545365 "male"
"1074" 1 3 "door1" 7 "C" "Coventry" 107.734850514738 "female"
"1075" 2 3 "door1" 7 "C" "Coventry" 114.752804311017 "female"
"1076" 3 3 "door1" 7 "C" "Coventry" 116.897351883987 "female"
"1077" 1 3 "door2" 7 "C" "Coventry" 113.734255847238 "male"
"1078" 2 3 "door2" 7 "C" "Coventry" 113.831128344858 "male"
"1079" 3 3 "door2" 7 "C" "Coventry" 112.212302821206 "female"
"1080" 1 3 "door3" 7 "C" "Coventry" 114.122577497945 "female"
"1081" 2 3 "door3" 7 "C" "Coventry" 104.163830874479 "male"
"1082" 3 3 "door3" 7 "C" "Coventry" 110.487372472513 "female"
"1083" 1 4 "door4" 7 "C" "Coventry" 121.331566813952 "female"
"1084" 2 4 "door4" 7 "C" "Coventry" 124.155128221091 "female"
"1085" 3 4 "door4" 7 "C" "Coventry" 115.445765010041 "male"
"1086" 4 4 "door4" 7 "C" "Coventry" 111.122186422678 "female"
"1087" 1 4 "door1" 8 "C" "Coventry" 109.182983515158 "female"
"1088" 2 4 "door1" 8 "C" "Coventry" 107.261286650383 "male"
"1089" 3 4 "door1" 8 "C" "Coventry" 111.653962320084 "male"
"1090" 4 4 "door1" 8 "C" "Coventry" 116.082859156779 "male"
"1091" 1 4 "door2" 8 "C" "Coventry" 107.694076986327 "female"
"1092" 2 4 "door2" 8 "C" "Coventry" 122.59027927505 "female"
"1093" 3 4 "door2" 8 "C" "Coventry" 103.645844541728 "female"
"1094" 4 4 "door2" 8 "C" "Coventry" 114.624046309675 "male"
"1095" 1 5 "door3" 8 "C" "Coventry" 110.303598280049 "male"
"1096" 2 5 "door3" 8 "C" "Coventry" 102.523257962917 "male"
"1097" 3 5 "door3" 8 "C" "Coventry" 108.30654548764 "female"
"1098" 4 5 "door3" 8 "C" "Coventry" 115.253302144624 "female"
"1099" 5 5 "door3" 8 "C" "Coventry" 108.718954379816 "male"
"1100" 1 2 "door4" 8 "C" "Coventry" 116.818341853122 "male"
"1101" 2 2 "door4" 8 "C" "Coventry" 111.71765038702 "male"
"1102" 1 3 "door1" 9 "C" "Coventry" 109.124436006326 "male"
"1103" 2 3 "door1" 9 "C" "Coventry" 116.84837974996 "male"
"1104" 3 3 "door1" 9 "C" "Coventry" 114.827514237745 "female"
"1105" 1 4 "door2" 9 "C" "Coventry" 112.38306381393 "female"
"1106" 2 4 "door2" 9 "C" "Coventry" 97.770214509767 "male"
"1107" 3 4 "door2" 9 "C" "Coventry" 110.135513520829 "female"
"1108" 4 4 "door2" 9 "C" "Coventry" 121.383530167812 "male"
"1109" 1 2 "door3" 9 "C" "Coventry" 112.571520463255 "male"
"1110" 2 2 "door3" 9 "C" "Coventry" 115.487577387417 "female"
"1111" 1 3 "door4" 9 "C" "Coventry" 115.824616196461 "female"
"1112" 2 3 "door4" 9 "C" "Coventry" 114.375433683006 "male"
"1113" 3 3 "door4" 9 "C" "Coventry" 114.556979709343 "male"
"1114" 1 4 "door1" 10 "C" "Coventry" 124.807407051529 "male"
"1115" 2 4 "door1" 10 "C" "Coventry" 125.276505246508 "female"
"1116" 3 4 "door1" 10 "C" "Coventry" 109.334815624081 "female"
"1117" 4 4 "door1" 10 "C" "Coventry" 114.089287411654 "male"
"1118" 1 1 "door2" 10 "C" "Coventry" 108.388689588302 "female"
"1119" 1 4 "door3" 10 "C" "Coventry" 109.806198346946 "male"
"1120" 2 4 "door3" 10 "C" "Coventry" 109.690505874448 "male"
"1121" 3 4 "door3" 10 "C" "Coventry" 113.710304824847 "male"
"1122" 4 4 "door3" 10 "C" "Coventry" 101.964195709006 "male"
"1123" 1 5 "door4" 10 "C" "Coventry" 118.367820901224 "female"
"1124" 2 5 "door4" 10 "C" "Coventry" 110.786719156875 "male"
"1125" 3 5 "door4" 10 "C" "Coventry" 112.065890477608 "male"
"1126" 4 5 "door4" 10 "C" "Coventry" 114.072128363461 "female"
"1127" 5 5 "door4" 10 "C" "Coventry" 106.66501859365 "female"
"1128" 1 4 "door1" 1 "D" "Coventry" 117.569110554577 "male"
"1129" 2 4 "door1" 1 "D" "Coventry" 106.032672593974 "male"
"1130" 3 4 "door1" 1 "D" "Coventry" 107.545095124275 "female"
"1131" 4 4 "door1" 1 "D" "Coventry" 98.7824276962775 "female"
"1132" 1 2 "door2" 1 "D" "Coventry" 102.563485076272 "female"
"1133" 2 2 "door2" 1 "D" "Coventry" 108.208118246221 "female"
"1134" 1 3 "door3" 1 "D" "Coventry" 120.096979721836 "male"
"1135" 2 3 "door3" 1 "D" "Coventry" 113.873882439841 "male"
"1136" 3 3 "door3" 1 "D" "Coventry" 128.197766350658 "female"
"1137" 1 5 "door4" 1 "D" "Coventry" 100.764529071813 "male"
"1138" 2 5 "door4" 1 "D" "Coventry" 119.543374718142 "male"
"1139" 3 5 "door4" 1 "D" "Coventry" 100.6875419055 "female"
"1140" 4 5 "door4" 1 "D" "Coventry" 103.485947081226 "female"
"1141" 5 5 "door4" 1 "D" "Coventry" 118.071752644802 "male"
"1142" 1 5 "door1" 2 "D" "Coventry" 124.435263912329 "male"
"1143" 2 5 "door1" 2 "D" "Coventry" 113.316232621905 "female"
"1144" 3 5 "door1" 2 "D" "Coventry" 110.318518663309 "female"
"1145" 4 5 "door1" 2 "D" "Coventry" 104.777233577362 "female"
"1146" 5 5 "door1" 2 "D" "Coventry" 113.223515509933 "female"
"1147" 1 2 "door2" 2 "D" "Coventry" 112.821844877211 "male"
